,Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Urban_or_Rural,Avg_Daily_Screen_Time_hr
,Male,Smartphone,FALSE,None,Urban,0.0
,Male,Smartphone,FALSE,None,Urban,2.83
,Female,Tablet,TRUE,None,Urban,3.58
,Male,TV,FALSE,None,Rural,1.95
,Female,Smartphone,FALSE,None,Urban,2.81
,Female,Smartphone,TRUE,None,Rural,8.0
,Male,Smartphone,TRUE,None,Urban,3.99
,Male,TV,FALSE,None,Urban,0.0
,Female,Smartphone,TRUE,None,Urban,4.81
,Male,Tablet,FALSE,None,Rural,0.0
,Female,Smartphone,FALSE,None,Rural,2.72
,Male,TV,TRUE,None,Urban,4.51
,Female,TV,TRUE,None,Urban,4.84
,Female,Smartphone,TRUE,None,Urban,7.35
,Female,Tablet,FALSE,None,Rural,1.82
,Male,Smartphone,FALSE,None,Urban,1.61
,Male,TV,FALSE,None,Rural,2.72
,Male,Smartphone,FALSE,None,Urban,0.48
,Male,Smartphone,TRUE,None,Urban,3.71
,Female,TV,FALSE,None,Urban,1.73
,Male,Tablet,FALSE,None,Rural,0.15
,Female,Laptop,TRUE,None,Urban,3.46
,Male,TV,TRUE,None,Urban,3.97
,Male,Smartphone,TRUE,None,Urban,4.02
,Female,Laptop,TRUE,None,Urban,5.25
,Female,Smartphone,FALSE,None,Urban,1.11
,Female,TV,TRUE,None,Urban,5.7
,Female,Laptop,FALSE,None,Rural,1.94
,Female,Smartphone,FALSE,None,Urban,0.72
,Male,Smartphone,FALSE,None,Rural,0.78
,Female,Smartphone,TRUE,None,Urban,3.55
,Male,Smartphone,TRUE,None,Rural,2.98
,Male,Smartphone,FALSE,None,Rural,1.63
,Male,Smartphone,TRUE,None,Urban,4.18
,Male,TV,TRUE,None,Urban,2.08
,Female,Tablet,TRUE,None,Urban,6.94
,Male,Smartphone,TRUE,None,Urban,3.74
,Female,Smartphone,FALSE,None,Urban,0.0
,Male,TV,TRUE,None,Urban,4.43
,Female,Laptop,FALSE,None,Urban,2.29
,Male,Tablet,FALSE,None,Rural,0.0
,Female,Smartphone,FALSE,None,Urban,0.0
,Male,Smartphone,FALSE,None,Urban,0.63
,Female,TV,TRUE,None,Urban,2.95
,Male,Smartphone,TRUE,None,Urban,2.26
,Female,Laptop,TRUE,None,Urban,5.95
,Male,Tablet,TRUE,None,Urban,2.09
,Male,Smartphone,TRUE,None,Urban,6.65
,Male,Tablet,TRUE,None,Urban,2.78
,Male,TV,TRUE,None,Urban,3.86
,Female,Smartphone,FALSE,None,Urban,0.0
,Male,Smartphone,TRUE,None,Urban,3.36
,Female,TV,TRUE,None,Urban,5.09
,Male,Tablet,FALSE,None,Urban,1.99
,Male,Smartphone,FALSE,None,Urban,2.59
,Female,Laptop,FALSE,None,Urban,2.83
,Female,Smartphone,TRUE,None,Urban,5.43
,Male,Laptop,TRUE,None,Rural,5.45
,Female,Laptop,FALSE,None,Urban,1.29
,Female,Smartphone,TRUE,None,Urban,3.53
,Male,TV,TRUE,None,Urban,4.44
,Male,TV,TRUE,None,Rural,5.76
,Female,TV,TRUE,None,Urban,4.75
,Female,TV,TRUE,None,Rural,2.44
,Female,TV,FALSE,None,Urban,2.66
,Female,Smartphone,TRUE,None,Urban,3.67
,Female,Laptop,FALSE,None,Urban,2.21
,Male,Smartphone,TRUE,None,Urban,4.45
,Male,Smartphone,FALSE,None,Urban,0.21
,Female,Smartphone,TRUE,None,Urban,4.24
,Female,Smartphone,FALSE,None,Urban,1.73
,Male,Tablet,TRUE,None,Urban,3.63
,Male,TV,TRUE,None,Urban,6.71
,Female,Smartphone,TRUE,None,Urban,4.78
,Female,TV,TRUE,None,Rural,7.46
,Male,Smartphone,TRUE,None,Urban,4.77
,Female,Tablet,TRUE,None,Urban,2.83
,Male,Laptop,FALSE,None,Urban,2.63
,Female,Laptop,TRUE,None,Rural,5.64
,Male,Laptop,TRUE,None,Rural,4.33
,Male,Laptop,FALSE,None,Urban,2.04
,Female,Laptop,TRUE,None,Urban,6.52
,Female,TV,FALSE,None,Urban,1.67
,Female,Laptop,FALSE,None,Urban,2.5
,Male,Smartphone,TRUE,None,Rural,4.91
,Female,Smartphone,TRUE,None,Urban,3.89
,Male,TV,TRUE,None,Urban,3.88
,Male,Smartphone,TRUE,None,Urban,3.16
,Female,Smartphone,FALSE,None,Urban,1.72
,Female,Smartphone,FALSE,None,Urban,0.42
,Male,Smartphone,TRUE,None,Urban,7.47
,Female,TV,FALSE,None,Urban,0.33
,Male,Smartphone,TRUE,None,Rural,4.94
,Male,Laptop,TRUE,None,Rural,3.67
,Male,TV,FALSE,None,Urban,0.0
,Female,Smartphone,FALSE,None,Urban,2.08
,Female,Laptop,FALSE,None,Urban,2.51
,Male,TV,FALSE,None,Urban,0.0
,Male,TV,TRUE,None,Rural,5.26
,Male,Smartphone,TRUE,None,Urban,4.73
,Male,Laptop,FALSE,None,Urban,2.84
,Female,TV,FALSE,None,Urban,0.73
,Male,TV,FALSE,None,Urban,0.0
,Female,TV,FALSE,None,Urban,0.0
,Male,Laptop,TRUE,None,Urban,4.4
,Female,Tablet,FALSE,None,Urban,0.89
,Female,Laptop,TRUE,None,Rural,5.02
,Male,Smartphone,FALSE,None,Rural,2.5
,Female,Laptop,TRUE,None,Urban,3.43
,Male,TV,TRUE,None,Rural,6.98
,Male,Smartphone,FALSE,None,Urban,0.86
,Female,Smartphone,TRUE,None,Urban,6.02
,Male,Smartphone,TRUE,None,Urban,5.85
,Male,Tablet,TRUE,None,Urban,5.58
,Male,Smartphone,TRUE,None,Rural,2.33
,Male,Tablet,FALSE,None,Urban,1.9
,Female,TV,TRUE,None,Urban,2.26
,Female,Smartphone,FALSE,None,Urban,2.69
,Female,Smartphone,TRUE,None,Rural,4.74
,Female,TV,TRUE,None,Urban,2.85
,Male,Smartphone,TRUE,None,Urban,6.08
,Male,Smartphone,TRUE,None,Rural,4.84
Eye Strain,,,,,,
,Male,TV,TRUE,Eye Strain,Rural,6.08
,Female,Smartphone,TRUE,Eye Strain,Urban,4.05
,Female,TV,TRUE,Eye Strain,Urban,6.78
,Male,Smartphone,TRUE,Eye Strain,Urban,4.45
,Male,Smartphone,TRUE,Eye Strain,Rural,4.28
,Male,Smartphone,TRUE,Eye Strain,Urban,6.06
,Male,Laptop,TRUE,Eye Strain,Rural,4.37
,Female,Laptop,TRUE,Eye Strain,Urban,3.91
,Female,Tablet,TRUE,Eye Strain,Urban,3.7
,Female,Smartphone,TRUE,Eye Strain,Urban,5.18
,Male,TV,TRUE,Eye Strain,Rural,4.15
,Male,Smartphone,TRUE,Eye Strain,Urban,5.72
,Female,Tablet,TRUE,Eye Strain,Urban,3.65
,Female,Smartphone,TRUE,Eye Strain,Urban,5.84
,Female,Smartphone,TRUE,Eye Strain,Urban,3.12
,Male,Laptop,TRUE,Eye Strain,Rural,4.88
,Female,Smartphone,TRUE,Eye Strain,Rural,3.99
,Female,Smartphone,TRUE,Eye Strain,Rural,3.97
,Male,Smartphone,TRUE,Eye Strain,Urban,9.2
,Male,Smartphone,TRUE,Eye Strain,Rural,5.57
,Male,TV,TRUE,Eye Strain,Urban,6.13
,Male,TV,TRUE,Eye Strain,Urban,4.31
,Male,Laptop,TRUE,Eye Strain,Rural,4.54
,Male,Tablet,TRUE,Eye Strain,Rural,11.18
,Female,Smartphone,TRUE,Eye Strain,Urban,4.71
,Male,TV,TRUE,Eye Strain,Urban,5.32
,Male,Smartphone,TRUE,Eye Strain,Urban,5.47
,Female,TV,TRUE,Eye Strain,Rural,6.62
,Female,Smartphone,TRUE,Eye Strain,Urban,6.88
,Male,Tablet,TRUE,Eye Strain,Rural,5.41
,Female,Tablet,TRUE,Eye Strain,Urban,3.89
,Male,TV,TRUE,Eye Strain,Urban,6.81
,Female,Smartphone,TRUE,Eye Strain,Rural,3.56
,Male,Smartphone,TRUE,Eye Strain,Urban,4.96
,Male,TV,TRUE,Eye Strain,Urban,7.37
,Male,Smartphone,TRUE,Eye Strain,Urban,5.93
,Female,TV,TRUE,Eye Strain,Urban,6.46
,Female,TV,TRUE,Eye Strain,Urban,5.12
,Male,Laptop,TRUE,Eye Strain,Urban,7.59
,Female,Laptop,TRUE,Eye Strain,Rural,5.96
,Male,Smartphone,TRUE,Eye Strain,Rural,3.49
,Male,Smartphone,TRUE,Eye Strain,Urban,3.94
,Female,Laptop,TRUE,Eye Strain,Rural,4.6
,Female,Smartphone,TRUE,Eye Strain,Urban,6.51
,Male,Smartphone,TRUE,Eye Strain,Urban,3.82
,Male,Smartphone,TRUE,Eye Strain,Urban,4.16
,Male,Smartphone,TRUE,Eye Strain,Urban,4.5
,Female,Smartphone,TRUE,Eye Strain,Urban,5.35
,Female,TV,TRUE,Eye Strain,Urban,5.96
,Female,Smartphone,TRUE,Eye Strain,Rural,5.27
,Female,Smartphone,TRUE,Eye Strain,Urban,6.33
,Male,Tablet,TRUE,Eye Strain,Rural,4.63
,Female,TV,TRUE,Eye Strain,Urban,4.83
,Male,TV,TRUE,Eye Strain,Urban,6.08
,Female,Laptop,TRUE,Eye Strain,Urban,3.99
,Male,TV,TRUE,Eye Strain,Rural,4.42
,Female,Laptop,TRUE,Eye Strain,Rural,3.64
,Male,TV,TRUE,Eye Strain,Urban,4.79
,Male,Smartphone,TRUE,Eye Strain,Urban,5.58
,Female,TV,TRUE,Eye Strain,Urban,4.31
,Male,Smartphone,TRUE,Eye Strain,Rural,4.48
,Female,TV,TRUE,Eye Strain,Rural,3.45
,Male,Tablet,TRUE,Eye Strain,Urban,3.44
,Male,Tablet,TRUE,Eye Strain,Urban,6.14
,Male,TV,TRUE,Eye Strain,Urban,6.77
,Male,TV,TRUE,Eye Strain,Rural,5.02
,Female,Laptop,TRUE,Eye Strain,Urban,5.42
,Male,TV,TRUE,Eye Strain,Urban,4.44
,Female,Tablet,TRUE,Eye Strain,Rural,3.47
,Female,Smartphone,TRUE,Eye Strain,Urban,4.16
,Female,Tablet,TRUE,Eye Strain,Urban,6.34
,Female,Smartphone,TRUE,Eye Strain,Rural,4.33
,Female,TV,TRUE,Eye Strain,Urban,3.29
,Male,Smartphone,TRUE,Eye Strain,Rural,5.23
,Male,Smartphone,TRUE,Eye Strain,Urban,5.02
,Female,Smartphone,TRUE,Eye Strain,Urban,3.64
,Male,TV,TRUE,Eye Strain,Rural,4.74
,Female,Smartphone,TRUE,Eye Strain,Urban,4.0
,Female,Smartphone,TRUE,Eye Strain,Rural,4.2
,Male,TV,TRUE,Eye Strain,Rural,6.96
,Female,Smartphone,TRUE,Eye Strain,Urban,3.77
,Female,Smartphone,TRUE,Eye Strain,Urban,5.71
,Female,Laptop,TRUE,Eye Strain,Urban,3.28
,Female,Laptop,TRUE,Eye Strain,Urban,4.23
,Male,TV,TRUE,Eye Strain,Rural,4.42
,Female,Laptop,TRUE,Eye Strain,Rural,5.5
,Male,Smartphone,TRUE,Eye Strain,Urban,3.8
,Male,TV,TRUE,Eye Strain,Urban,4.32
,Female,Laptop,TRUE,Eye Strain,Urban,4.27
,Male,Laptop,TRUE,Eye Strain,Rural,3.86
,Female,Laptop,TRUE,Eye Strain,Urban,4.68
,Male,Tablet,TRUE,Eye Strain,Urban,5.78
,Male,TV,TRUE,Eye Strain,Urban,5.87
,Male,Smartphone,TRUE,Eye Strain,Rural,4.95
,Female,Smartphone,TRUE,Eye Strain,Urban,4.6
,Male,Smartphone,TRUE,Eye Strain,Rural,5.88
,Female,Smartphone,TRUE,Eye Strain,Urban,3.9
,Male,Laptop,TRUE,Eye Strain,Urban,4.46
,Female,Smartphone,TRUE,Eye Strain,Urban,3.56
,Female,TV,TRUE,Eye Strain,Urban,4.67
,Female,Smartphone,TRUE,Eye Strain,Urban,4.72
,Male,Laptop,TRUE,Eye Strain,Urban,4.9
,Female,TV,TRUE,Eye Strain,Urban,3.93
,Female,TV,TRUE,Eye Strain,Urban,3.06
,Male,Laptop,TRUE,Eye Strain,Urban,4.8
,Male,TV,TRUE,Eye Strain,Urban,5.08
,Male,Tablet,TRUE,Eye Strain,Urban,4.54
,Male,Smartphone,TRUE,Eye Strain,Urban,4.32
,Male,Smartphone,TRUE,Eye Strain,Urban,6.14
,Female,TV,TRUE,Eye Strain,Urban,3.45
,Female,Smartphone,TRUE,Eye Strain,Urban,4.24
,Male,Smartphone,TRUE,Eye Strain,Rural,5.94
,Male,TV,TRUE,Eye Strain,Urban,5.12
,Female,Smartphone,TRUE,Eye Strain,Urban,5.39
,Female,Smartphone,TRUE,Eye Strain,Urban,5.2
,Female,Smartphone,TRUE,Eye Strain,Rural,4.52
,Male,Smartphone,TRUE,Eye Strain,Urban,3.76
,Male,TV,TRUE,Eye Strain,Urban,3.43
,Female,TV,TRUE,Eye Strain,Urban,6.16
,Female,TV,TRUE,Eye Strain,Urban,4.5
,Male,Smartphone,TRUE,Eye Strain,Urban,5.84
,Female,Smartphone,TRUE,Eye Strain,Urban,8.02
,Female,TV,TRUE,Eye Strain,Urban,4.14
,Male,Tablet,TRUE,Eye Strain,Urban,3.83
,Male,Smartphone,TRUE,Eye Strain,Urban,5.17
,Female,Laptop,TRUE,Eye Strain,Rural,4.21
,Female,Smartphone,TRUE,Eye Strain,Rural,5.96
,Female,Smartphone,TRUE,Eye Strain,Urban,4.6
,Female,Smartphone,TRUE,Eye Strain,Urban,5.34
,Female,Laptop,TRUE,Eye Strain,Rural,3.94
,Female,Laptop,TRUE,Eye Strain,Urban,5.2
,Female,Smartphone,TRUE,Eye Strain,Rural,5.25
,Female,Tablet,TRUE,Eye Strain,Rural,3.35
,Male,Laptop,TRUE,Eye Strain,Urban,4.12
,Female,Smartphone,TRUE,Eye Strain,Rural,4.67
,Male,Smartphone,TRUE,Eye Strain,Rural,5.19
,Male,Smartphone,TRUE,Eye Strain,Urban,4.25
,Female,Laptop,TRUE,Eye Strain,Urban,4.78
,Male,Laptop,TRUE,Eye Strain,Urban,6.17
,Female,Smartphone,TRUE,Eye Strain,Rural,11.26
,Male,Smartphone,TRUE,Eye Strain,Urban,4.24
,Female,TV,TRUE,Eye Strain,Urban,4.78
,Male,Tablet,TRUE,Eye Strain,Rural,5.49
,Female,TV,TRUE,Eye Strain,Rural,5.37
,Female,Smartphone,TRUE,Eye Strain,Urban,5.07
,Female,TV,TRUE,Eye Strain,Urban,4.27
,Male,Laptop,TRUE,Eye Strain,Urban,4.01
,Male,TV,TRUE,Eye Strain,Urban,3.23
,Male,Tablet,TRUE,Eye Strain,Rural,4.89
,Male,Smartphone,TRUE,Eye Strain,Urban,5.32
,Male,TV,TRUE,Eye Strain,Urban,6.34
,Male,TV,TRUE,Eye Strain,Rural,4.03
,Female,TV,TRUE,Eye Strain,Urban,4.26
,Female,Laptop,TRUE,Eye Strain,Urban,5.83
,Male,Smartphone,TRUE,Eye Strain,Urban,3.3
,Female,Smartphone,TRUE,Eye Strain,Urban,3.63
,Female,Tablet,TRUE,Eye Strain,Urban,6.11
,Male,TV,TRUE,Eye Strain,Urban,3.13
,Male,Smartphone,TRUE,Eye Strain,Rural,4.81
,Male,TV,TRUE,Eye Strain,Urban,4.08
,Male,Smartphone,TRUE,Eye Strain,Urban,3.64
,Male,TV,TRUE,Eye Strain,Rural,5.0
,Female,TV,TRUE,Eye Strain,Urban,4.93
,Female,TV,TRUE,Eye Strain,Urban,5.27
,Male,Smartphone,TRUE,Eye Strain,Urban,3.82
,Male,Smartphone,TRUE,Eye Strain,Urban,4.78
,Male,TV,TRUE,Eye Strain,Urban,5.36
,Female,TV,TRUE,Eye Strain,Urban,3.71
,Male,Smartphone,TRUE,Eye Strain,Rural,3.11
,Male,TV,TRUE,Eye Strain,Urban,4.87
,Male,Smartphone,TRUE,Eye Strain,Rural,5.49
,Male,Smartphone,TRUE,Eye Strain,Urban,5.29
,Female,TV,TRUE,Eye Strain,Rural,5.22
,Female,Laptop,TRUE,Eye Strain,Urban,5.05
,Female,TV,TRUE,Eye Strain,Urban,6.23
,Male,Smartphone,TRUE,Eye Strain,Urban,4.98
,Female,TV,TRUE,Eye Strain,Urban,3.47
,Male,Smartphone,TRUE,Eye Strain,Urban,5.07
,Female,Smartphone,TRUE,Eye Strain,Rural,3.67
,Male,Smartphone,TRUE,Eye Strain,Rural,3.25
,Female,Smartphone,TRUE,Eye Strain,Rural,3.97
,Male,TV,TRUE,Eye Strain,Urban,7.55
,Male,Laptop,TRUE,Eye Strain,Urban,4.98
,Male,Smartphone,TRUE,Eye Strain,Rural,5.99
,Male,Smartphone,TRUE,Eye Strain,Urban,3.74
,Female,Smartphone,TRUE,Eye Strain,Rural,6.57
,Male,TV,TRUE,Eye Strain,Urban,6.5
,Female,Smartphone,TRUE,Eye Strain,Rural,3.25
,Male,TV,TRUE,Eye Strain,Urban,6.23
,Male,Smartphone,TRUE,Eye Strain,Urban,5.1
,Female,Smartphone,TRUE,Eye Strain,Urban,7.15
,Male,TV,TRUE,Eye Strain,Rural,4.59
,Female,TV,TRUE,Eye Strain,Urban,4.39
,Female,Laptop,TRUE,Eye Strain,Urban,3.14
,Male,TV,TRUE,Eye Strain,Rural,4.41
,Male,Smartphone,TRUE,Eye Strain,Urban,5.52
,Female,Laptop,TRUE,Eye Strain,Urban,6.11
,Female,TV,TRUE,Eye Strain,Urban,6.13
,Male,Smartphone,TRUE,Eye Strain,Rural,5.15
,Male,Smartphone,TRUE,Eye Strain,Urban,3.88
,Female,Laptop,TRUE,Eye Strain,Urban,4.24
,Male,Smartphone,TRUE,Eye Strain,Urban,3.27
,Female,Smartphone,TRUE,Eye Strain,Urban,3.62
,Female,Laptop,TRUE,Eye Strain,Urban,5.83
,Female,Smartphone,TRUE,Eye Strain,Urban,5.41
,Female,Laptop,TRUE,Eye Strain,Urban,3.45
,Female,Smartphone,TRUE,Eye Strain,Urban,4.02
,Male,Tablet,TRUE,Eye Strain,Urban,4.34
,Female,Smartphone,TRUE,Eye Strain,Urban,4.36
,Male,Smartphone,TRUE,Eye Strain,Urban,4.92
,Female,Smartphone,TRUE,Eye Strain,Rural,6.72
,Female,Laptop,TRUE,Eye Strain,Rural,4.44
,Female,Smartphone,TRUE,Eye Strain,Rural,3.89
,Male,TV,TRUE,Eye Strain,Urban,6.69
,Male,TV,TRUE,Eye Strain,Urban,5.07
,Female,Smartphone,TRUE,Eye Strain,Urban,3.48
,Female,TV,TRUE,Eye Strain,Urban,3.09
,Male,Tablet,TRUE,Eye Strain,Rural,6.44
,Male,TV,TRUE,Eye Strain,Rural,4.41
,Female,Laptop,TRUE,Eye Strain,Urban,4.98
,Female,Smartphone,TRUE,Eye Strain,Urban,7.43
,Female,TV,TRUE,Eye Strain,Urban,4.78
,Female,Laptop,TRUE,Eye Strain,Urban,5.04
,Female,TV,TRUE,Eye Strain,Urban,3.49
,Male,Smartphone,TRUE,Eye Strain,Urban,3.47
,Female,Smartphone,TRUE,Eye Strain,Urban,6.74
,Male,Smartphone,TRUE,Eye Strain,Urban,5.53
,Female,Smartphone,TRUE,Eye Strain,Urban,4.98
,Male,Smartphone,TRUE,Eye Strain,Urban,5.26
,Female,TV,TRUE,Eye Strain,Urban,4.09
,Female,Smartphone,TRUE,Eye Strain,Urban,5.31
,Female,Smartphone,TRUE,Eye Strain,Urban,7.05
,Male,Smartphone,TRUE,Eye Strain,Urban,4.35
,Female,TV,TRUE,Eye Strain,Urban,5.01
,Male,Smartphone,TRUE,Eye Strain,Urban,4.16
,Female,Smartphone,TRUE,Eye Strain,Urban,5.74
,Female,Laptop,TRUE,Eye Strain,Urban,4.71
,Female,Smartphone,TRUE,Eye Strain,Urban,3.33
,Female,Smartphone,TRUE,Eye Strain,Urban,6.26
,Female,Smartphone,TRUE,Eye Strain,Rural,3.6
,Male,Smartphone,TRUE,Eye Strain,Rural,4.11
,Female,Smartphone,TRUE,Eye Strain,Urban,6.21
,Female,Smartphone,TRUE,Eye Strain,Urban,4.01
,Male,Smartphone,TRUE,Eye Strain,Urban,5.54
,Female,Smartphone,TRUE,Eye Strain,Urban,4.06
,Male,TV,TRUE,Eye Strain,Urban,4.83
,Female,Smartphone,TRUE,Eye Strain,Urban,3.14
,Female,Smartphone,TRUE,Eye Strain,Urban,5.73
,Female,Tablet,TRUE,Eye Strain,Urban,5.64
,Female,Smartphone,TRUE,Eye Strain,Urban,3.89
,Male,Smartphone,TRUE,Eye Strain,Urban,3.69
,Male,Smartphone,TRUE,Eye Strain,Urban,4.18
,Female,TV,TRUE,Eye Strain,Rural,3.17
,Male,Smartphone,TRUE,Eye Strain,Urban,3.65
,Female,Smartphone,TRUE,Eye Strain,Urban,4.7
,Male,Tablet,TRUE,Eye Strain,Rural,3.78
,Female,Tablet,TRUE,Eye Strain,Urban,6.56
,Female,TV,TRUE,Eye Strain,Rural,3.74
,Male,Smartphone,TRUE,Eye Strain,Urban,4.61
,Female,Smartphone,TRUE,Eye Strain,Urban,3.53
,Female,Smartphone,TRUE,Eye Strain,Urban,4.24
,Female,Tablet,TRUE,Eye Strain,Rural,3.45
,Male,Smartphone,TRUE,Eye Strain,Urban,4.13
,Female,Smartphone,TRUE,Eye Strain,Rural,4.22
,Female,Laptop,TRUE,Eye Strain,Urban,5.52
,Female,TV,TRUE,Eye Strain,Rural,5.54
,Male,Smartphone,TRUE,Eye Strain,Rural,4.97
,Female,Laptop,TRUE,Eye Strain,Rural,5.62
,Male,Smartphone,TRUE,Eye Strain,Rural,3.66
,Male,TV,TRUE,Eye Strain,Urban,3.08
,Male,Smartphone,TRUE,Eye Strain,Rural,3.75
,Male,Smartphone,TRUE,Eye Strain,Urban,4.91
,Male,TV,TRUE,Eye Strain,Rural,5.58
,Female,Smartphone,TRUE,Eye Strain,Rural,4.44
,Female,Smartphone,TRUE,Eye Strain,Urban,5.08
,Male,Laptop,TRUE,Eye Strain,Urban,3.44
,Male,Tablet,TRUE,Eye Strain,Urban,4.96
,Male,Smartphone,TRUE,Eye Strain,Rural,4.87
,Female,Laptop,TRUE,Eye Strain,Urban,4.35
,Female,TV,TRUE,Eye Strain,Urban,4.1
,Male,Tablet,TRUE,Eye Strain,Urban,4.43
,Male,Smartphone,TRUE,Eye Strain,Urban,3.77
,Male,Smartphone,TRUE,Eye Strain,Urban,5.17
,Male,Smartphone,TRUE,Eye Strain,Urban,3.95
,Female,Laptop,TRUE,Eye Strain,Urban,4.16
,Male,Tablet,TRUE,Eye Strain,Urban,3.74
,Female,Smartphone,TRUE,Eye Strain,Urban,5.12
,Female,Smartphone,TRUE,Eye Strain,Rural,4.2
,Male,Laptop,TRUE,Eye Strain,Urban,5.83
,Male,Laptop,TRUE,Eye Strain,Urban,3.39
,Female,Smartphone,TRUE,Eye Strain,Urban,3.62
,Male,TV,TRUE,Eye Strain,Urban,3.11
,Male,Laptop,TRUE,Eye Strain,Urban,4.35
,Male,Laptop,TRUE,Eye Strain,Urban,5.71
,Male,Smartphone,TRUE,Eye Strain,Urban,3.28
,Female,Smartphone,TRUE,Eye Strain,Urban,7.03
,Female,Laptop,TRUE,Eye Strain,Rural,4.44
,Male,Smartphone,TRUE,Eye Strain,Urban,4.67
,Male,Tablet,TRUE,Eye Strain,Urban,4.5
,Female,TV,TRUE,Eye Strain,Urban,4.91
,Female,TV,TRUE,Eye Strain,Urban,4.58
,Female,TV,TRUE,Eye Strain,Rural,6.26
,Male,Laptop,TRUE,Eye Strain,Urban,5.67
,Male,Laptop,TRUE,Eye Strain,Urban,5.39
,Female,TV,TRUE,Eye Strain,Urban,3.65
,Male,Smartphone,TRUE,Eye Strain,Urban,5.85
,Female,Smartphone,TRUE,Eye Strain,Rural,6.17
,Male,Smartphone,TRUE,Eye Strain,Rural,3.92
,Male,TV,TRUE,Eye Strain,Urban,4.82
,Male,Smartphone,TRUE,Eye Strain,Urban,4.11
,Male,Tablet,TRUE,Eye Strain,Urban,5.74
,Male,TV,TRUE,Eye Strain,Rural,3.62
,Male,Smartphone,TRUE,Eye Strain,Urban,4.79
,Female,Tablet,TRUE,Eye Strain,Urban,6.29
,Male,Smartphone,TRUE,Eye Strain,Urban,3.32
,Female,Tablet,TRUE,Eye Strain,Urban,3.25
,Female,Laptop,TRUE,Eye Strain,Urban,5.93
,Female,Laptop,TRUE,Eye Strain,Urban,3.43
,Male,Smartphone,TRUE,Eye Strain,Urban,6.79
,Female,TV,TRUE,Eye Strain,Rural,6.13
,Female,Smartphone,TRUE,Eye Strain,Urban,5.69
,Female,TV,TRUE,Eye Strain,Urban,3.25
,Female,Tablet,TRUE,Eye Strain,Rural,3.84
,Male,TV,TRUE,Eye Strain,Rural,4.51
,Female,Smartphone,TRUE,Eye Strain,Urban,5.51
,Male,Tablet,TRUE,Eye Strain,Rural,5.78
,Female,Smartphone,TRUE,Eye Strain,Rural,5.16
,Female,Smartphone,TRUE,Eye Strain,Rural,4.54
,Female,Laptop,TRUE,Eye Strain,Rural,4.32
,Female,TV,TRUE,Eye Strain,Urban,4.5
,Male,Tablet,TRUE,Eye Strain,Urban,4.96
,Male,Laptop,TRUE,Eye Strain,Urban,5.72
,Female,Smartphone,TRUE,Eye Strain,Urban,4.52
,Male,Smartphone,TRUE,Eye Strain,Urban,4.73
,Female,Smartphone,TRUE,Eye Strain,Rural,4.46
,Female,Smartphone,TRUE,Eye Strain,Urban,5.66
,Female,Laptop,TRUE,Eye Strain,Rural,3.17
,Female,Smartphone,TRUE,Eye Strain,Rural,5.57
,Female,TV,TRUE,Eye Strain,Urban,4.23
Obesity Risk,,,,,,
,Female,Smartphone,TRUE,Obesity Risk,Urban,6.98
,Male,Smartphone,TRUE,Obesity Risk,Urban,3.85
,Male,TV,TRUE,Obesity Risk,Urban,4.61
,Male,Smartphone,TRUE,Obesity Risk,Urban,5.61
,Female,TV,TRUE,Obesity Risk,Rural,4.19
,Female,Tablet,TRUE,Obesity Risk,Rural,4.75
,Male,Smartphone,TRUE,Obesity Risk,Rural,6.23
,Female,Smartphone,TRUE,Obesity Risk,Urban,4.08
,Male,Laptop,TRUE,Obesity Risk,Urban,5.6
,Female,Smartphone,TRUE,Obesity Risk,Urban,4.91
,Male,Smartphone,TRUE,Obesity Risk,Urban,4.58
,Female,Laptop,TRUE,Obesity Risk,Rural,6.59
,Female,Smartphone,TRUE,Obesity Risk,Urban,5.57
,Male,Laptop,TRUE,Obesity Risk,Urban,6.43
,Male,Laptop,TRUE,Obesity Risk,Urban,4.58
,Male,TV,TRUE,Obesity Risk,Urban,4.89
,Female,Smartphone,TRUE,Obesity Risk,Rural,3.33
,Female,Smartphone,TRUE,Obesity Risk,Urban,5.01
,Female,Smartphone,TRUE,Obesity Risk,Urban,6.44
,Male,TV,TRUE,Obesity Risk,Rural,3.52
,Male,Smartphone,TRUE,Obesity Risk,Urban,4.38
,Male,Laptop,TRUE,Obesity Risk,Rural,3.76
,Female,TV,TRUE,Obesity Risk,Urban,3.41
,Female,TV,TRUE,Obesity Risk,Rural,3.8
,Female,Smartphone,TRUE,Obesity Risk,Urban,4.57
,Female,Smartphone,TRUE,Obesity Risk,Urban,4.07
,Male,Smartphone,TRUE,Obesity Risk,Rural,4.97
,Female,Laptop,TRUE,Obesity Risk,Urban,4.54
,Female,TV,TRUE,Obesity Risk,Rural,5.67
,Male,TV,TRUE,Obesity Risk,Urban,4.18
,Male,Smartphone,TRUE,Obesity Risk,Rural,4.95
,Female,Laptop,TRUE,Obesity Risk,Urban,3.61
,Female,TV,TRUE,Obesity Risk,Urban,4.16
,Male,Smartphone,TRUE,Obesity Risk,Urban,4.4
,Male,Smartphone,TRUE,Obesity Risk,Urban,3.94
,Male,Smartphone,TRUE,Obesity Risk,Urban,3.71
,Female,Smartphone,TRUE,Obesity Risk,Urban,6.0
,Female,TV,TRUE,Obesity Risk,Rural,8.24
,Female,Laptop,TRUE,Obesity Risk,Urban,4.87
