Gender,Primary_Device,Exceeded_Recommended_Limit,Health_Impacts,Avg_Daily_Screen_Time_hr
Male,Smartphone,FALSE,None,2.45
Female,Smartphone,TRUE,None,2.44
Female,TV,FALSE,None,0.0
Male,TV,FALSE,None,2.07
Female,Smartphone,TRUE,None,8.36
Female,Smartphone,FALSE,None,0.0
Female,Tablet,TRUE,None,4.74
Male,Laptop,FALSE,None,2.55
Male,Smartphone,TRUE,None,2.97
Female,TV,FALSE,None,2.92
Female,TV,FALSE,None,0.65
Male,Smartphone,TRUE,None,3.51
Male,Smartphone,TRUE,None,6.72
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,2.34
Male,TV,FALSE,None,0.05
Male,TV,TRUE,None,4.42
Female,Smartphone,TRUE,None,3.46
Male,TV,TRUE,None,4.48
Male,Laptop,TRUE,None,5.91
Female,Laptop,TRUE,None,5.75
Male,Tablet,TRUE,None,6.51
Male,Smartphone,TRUE,None,5.22
Male,Smartphone,FALSE,None,2.86
Male,Smartphone,TRUE,None,4.25
Female,Laptop,TRUE,None,4.62
Male,Tablet,TRUE,None,6.94
Male,Smartphone,TRUE,None,6.52
Female,Smartphone,TRUE,None,2.25
Male,TV,FALSE,None,2.79
Male,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.99
Male,Tablet,TRUE,None,5.9
Female,Smartphone,FALSE,None,1.56
Female,Smartphone,TRUE,None,2.84
Female,Laptop,TRUE,None,3.51
Female,TV,FALSE,None,2.31
Female,Smartphone,FALSE,None,0.11
Female,Smartphone,FALSE,None,2.08
Male,Smartphone,FALSE,None,1.61
Female,TV,FALSE,None,0.0
Male,Tablet,TRUE,None,5.67
Female,Tablet,FALSE,None,2.43
Male,TV,TRUE,None,2.94
Male,Smartphone,FALSE,None,0.0
Female,Tablet,FALSE,None,1.46
Female,Smartphone,FALSE,None,2.98
Male,Smartphone,TRUE,None,3.24
Female,TV,FALSE,None,1.67
Female,TV,FALSE,None,0.0
Male,Tablet,FALSE,None,2.95
Male,Laptop,FALSE,None,2.48
Female,Smartphone,FALSE,None,0.0
Female,Tablet,FALSE,None,0.48
Male,Smartphone,TRUE,None,5.12
Male,Tablet,FALSE,None,0.92
Male,TV,TRUE,None,4.73
Female,Laptop,TRUE,None,3.72
Female,Smartphone,TRUE,None,2.71
Male,Smartphone,TRUE,None,5.57
Female,Tablet,FALSE,None,1.2
Female,Smartphone,FALSE,None,1.82
Male,Tablet,FALSE,None,0.34
Female,TV,TRUE,None,2.78
Male,TV,TRUE,None,4.92
Male,Tablet,FALSE,None,0.01
Male,Laptop,TRUE,None,5.42
Female,Tablet,TRUE,None,3.48
Male,Smartphone,TRUE,None,2.74
Male,Smartphone,FALSE,None,2.59
Female,Smartphone,FALSE,None,1.07
Female,Smartphone,TRUE,None,3.01
Female,Smartphone,TRUE,None,3.72
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.95
Female,Laptop,TRUE,None,5.31
Male,Tablet,TRUE,None,2.6
Male,Laptop,TRUE,None,4.25
Female,Tablet,FALSE,None,2.77
Female,TV,FALSE,None,0.0
Male,TV,FALSE,None,2.31
Female,Smartphone,TRUE,None,2.85
Female,TV,FALSE,None,1.89
Male,TV,FALSE,None,1.71
Male,Smartphone,TRUE,None,4.94
Female,Smartphone,TRUE,None,4.32
Male,Smartphone,TRUE,None,4.94
Male,TV,FALSE,None,1.44
Male,TV,FALSE,None,0.0
Female,Tablet,TRUE,None,6.96
Male,Smartphone,TRUE,None,2.7
Female,TV,TRUE,None,4.33
Male,Tablet,FALSE,None,1.51
Female,Smartphone,FALSE,None,0.51
Female,TV,TRUE,None,4.13
Female,TV,FALSE,None,2.91
Male,Smartphone,TRUE,None,2.57
Male,Smartphone,FALSE,None,2.1
Female,Smartphone,FALSE,None,2.86
Male,TV,TRUE,None,3.81
Female,Laptop,TRUE,None,5.53
Male,TV,FALSE,None,2.57
Male,Laptop,TRUE,None,4.61
Female,Smartphone,TRUE,None,5.66
Female,Smartphone,TRUE,None,4.1
Female,Smartphone,FALSE,None,0.69
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,1.6
Male,Smartphone,TRUE,None,5.36
Male,Smartphone,FALSE,None,0.0
Male,Laptop,TRUE,None,3.67
Female,Smartphone,FALSE,None,2.13
Male,Laptop,FALSE,None,2.89
Male,Smartphone,FALSE,None,1.78
Male,Smartphone,TRUE,None,4.76
Female,Smartphone,TRUE,None,2.01
Male,TV,FALSE,None,0.03
Female,Smartphone,FALSE,None,2.81
Male,Laptop,TRUE,None,5.85
Male,Smartphone,TRUE,None,2.35
Male,Smartphone,TRUE,None,4.2
Male,TV,TRUE,None,5.38
Male,TV,TRUE,None,2.88
Male,TV,FALSE,None,0.72
Female,TV,TRUE,None,4.76
Male,Smartphone,TRUE,None,3.0
Male,Tablet,FALSE,None,2.24
Male,Smartphone,TRUE,None,3.4
Female,Laptop,TRUE,None,3.86
Female,Tablet,FALSE,None,2.05
Male,Tablet,TRUE,None,3.88
Male,Laptop,TRUE,None,4.29
Female,Laptop,FALSE,None,1.9
Male,TV,FALSE,None,1.04
Female,Smartphone,TRUE,None,4.92
Male,Smartphone,TRUE,None,3.62
Male,TV,FALSE,None,0.47
Female,Smartphone,FALSE,None,0.68
Male,TV,FALSE,None,1.82
Male,TV,TRUE,None,5.46
Female,Smartphone,FALSE,None,1.73
Female,Laptop,TRUE,None,3.23
Male,TV,TRUE,None,4.81
Female,Smartphone,TRUE,None,3.01
Female,Laptop,FALSE,None,2.79
Male,TV,TRUE,None,2.76
Male,TV,TRUE,None,5.42
Male,TV,TRUE,None,6.08
Female,Smartphone,TRUE,None,5.24
Female,Smartphone,TRUE,None,5.5
Female,TV,TRUE,None,3.28
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.63
Female,Tablet,FALSE,None,1.51
Female,TV,TRUE,None,5.02
Female,TV,TRUE,None,2.16
Male,Tablet,FALSE,None,0.05
Male,Tablet,FALSE,None,0.0
Female,Tablet,FALSE,None,0.98
Male,Smartphone,FALSE,None,0.72
Female,TV,TRUE,None,3.19
Male,Smartphone,TRUE,None,3.35
Male,TV,FALSE,None,2.3
Male,Smartphone,TRUE,None,4.43
Female,Tablet,TRUE,None,6.01
Male,TV,TRUE,None,2.88
Female,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,5.07
Male,Smartphone,TRUE,None,4.06
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.73
Male,Smartphone,TRUE,None,4.16
Male,Tablet,TRUE,None,4.26
Male,Smartphone,TRUE,None,5.64
Male,Tablet,TRUE,None,5.49
Male,Tablet,TRUE,None,2.15
Female,Laptop,FALSE,None,0.32
Male,Smartphone,FALSE,None,2.5
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.66
Male,Smartphone,FALSE,None,1.56
Male,Tablet,TRUE,None,2.1
Female,Smartphone,TRUE,None,6.26
Male,Smartphone,TRUE,None,7.49
Female,TV,FALSE,None,2.67
Female,Tablet,FALSE,None,2.76
Female,Laptop,TRUE,None,5.01
Male,TV,TRUE,None,4.03
Female,Smartphone,TRUE,None,3.38
Male,Smartphone,TRUE,None,2.46
Female,Laptop,TRUE,None,5.69
Male,Smartphone,FALSE,None,2.36
Female,Tablet,TRUE,None,6.23
Female,TV,FALSE,None,1.54
Male,TV,FALSE,None,0.42
Male,Smartphone,TRUE,None,4.24
Male,Smartphone,TRUE,None,3.22
Male,Smartphone,TRUE,None,3.42
Female,TV,FALSE,None,1.53
Male,TV,TRUE,None,2.28
Female,Smartphone,FALSE,None,2.47
Male,Laptop,FALSE,None,2.57
Female,Tablet,FALSE,None,0.0
Female,Smartphone,TRUE,None,3.39
Male,Smartphone,FALSE,None,2.52
Male,Smartphone,FALSE,None,2.71
Female,Smartphone,TRUE,None,4.86
Male,TV,FALSE,None,0.57
Female,Smartphone,TRUE,None,4.04
Female,Smartphone,TRUE,None,5.67
Male,Smartphone,FALSE,None,2.82
Male,TV,FALSE,None,0.62
Male,Smartphone,TRUE,None,2.98
Female,Smartphone,TRUE,None,5.31
Female,TV,TRUE,None,5.47
Male,TV,FALSE,None,1.52
Female,Smartphone,TRUE,None,4.01
Female,TV,FALSE,None,2.49
Female,Smartphone,TRUE,None,3.27
Female,TV,TRUE,None,5.19
Female,Laptop,TRUE,None,5.34
Male,Laptop,FALSE,None,2.89
Female,Tablet,FALSE,None,2.64
Female,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.85
Male,Smartphone,FALSE,None,0.0
Female,Smartphone,TRUE,None,7.89
Female,Tablet,TRUE,None,5.74
Female,TV,FALSE,None,1.83
Male,Smartphone,TRUE,None,3.88
Female,Laptop,TRUE,None,4.87
Female,TV,TRUE,None,3.78
Female,TV,TRUE,None,7.02
Male,Smartphone,FALSE,None,1.88
Female,Laptop,TRUE,None,4.93
Male,Laptop,TRUE,None,4.9
Female,Smartphone,TRUE,None,7.46
Male,Smartphone,FALSE,None,0.0
Male,TV,FALSE,None,2.68
Female,TV,FALSE,None,0.66
Female,Smartphone,TRUE,None,5.23
Male,TV,FALSE,None,2.68
Male,TV,FALSE,None,0.04
Female,Smartphone,FALSE,None,1.39
Female,Tablet,FALSE,None,1.94
Male,Smartphone,FALSE,None,1.54
Female,Laptop,FALSE,None,2.69
Female,Smartphone,TRUE,None,3.69
Male,Laptop,TRUE,None,4.61
Female,Smartphone,TRUE,None,4.6
Male,TV,TRUE,None,4.79
Male,TV,FALSE,None,0.04
Male,TV,TRUE,None,2.31
Male,TV,TRUE,None,5.88
Male,TV,TRUE,None,6.26
Female,Smartphone,TRUE,None,3.25
Male,TV,TRUE,None,5.29
Male,Smartphone,FALSE,None,1.8
Female,Smartphone,TRUE,None,5.56
Female,Smartphone,TRUE,None,5.59
Female,Smartphone,TRUE,None,4.12
Male,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,2.83
Female,Tablet,TRUE,None,3.58
Male,TV,FALSE,None,1.95
Female,Smartphone,FALSE,None,2.81
Female,Smartphone,TRUE,None,8.0
Male,Smartphone,TRUE,None,3.99
Male,TV,FALSE,None,0.0
Female,Smartphone,TRUE,None,4.81
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.72
Male,TV,TRUE,None,4.51
Female,TV,TRUE,None,4.84
Female,Smartphone,TRUE,None,7.35
Female,Tablet,FALSE,None,1.82
Male,Smartphone,FALSE,None,1.61
Male,TV,FALSE,None,2.72
Male,Smartphone,FALSE,None,0.48
Male,Smartphone,TRUE,None,3.71
Female,TV,FALSE,None,1.73
Male,Tablet,FALSE,None,0.15
Female,Laptop,TRUE,None,3.46
Male,TV,TRUE,None,3.97
Male,Smartphone,TRUE,None,4.02
Female,Laptop,TRUE,None,5.25
Female,Smartphone,FALSE,None,1.11
Female,TV,TRUE,None,5.7
Female,Laptop,FALSE,None,1.94
Female,Smartphone,FALSE,None,0.72
Male,Smartphone,FALSE,None,0.78
Female,Smartphone,TRUE,None,3.55
Male,Smartphone,TRUE,None,2.98
Male,Smartphone,FALSE,None,1.63
Male,Smartphone,TRUE,None,4.18
Male,TV,TRUE,None,2.08
Female,Tablet,TRUE,None,6.94
Male,Smartphone,TRUE,None,3.74
Female,Smartphone,FALSE,None,0.0
Male,TV,TRUE,None,4.43
Female,Laptop,FALSE,None,2.29
Male,Tablet,FALSE,None,0.0
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,FALSE,None,0.63
Female,TV,TRUE,None,2.95
Male,Smartphone,TRUE,None,2.26
Female,Laptop,TRUE,None,5.95
Male,Tablet,TRUE,None,2.09
Male,Smartphone,TRUE,None,6.65
Male,Tablet,TRUE,None,2.78
Male,TV,TRUE,None,3.86
Female,Smartphone,FALSE,None,0.0
Male,Smartphone,TRUE,None,3.36
Female,TV,TRUE,None,5.09
Male,Tablet,FALSE,None,1.99
Male,Smartphone,FALSE,None,2.59
Female,Laptop,FALSE,None,2.83
Female,Smartphone,TRUE,None,5.43
Male,Laptop,TRUE,None,5.45
Female,Laptop,FALSE,None,1.29
Female,Smartphone,TRUE,None,3.53
Male,TV,TRUE,None,4.44
Male,TV,TRUE,None,5.76
Female,TV,TRUE,None,4.75
Female,TV,TRUE,None,2.44
Female,TV,FALSE,None,2.66
Female,Smartphone,TRUE,None,3.67
Female,Laptop,FALSE,None,2.21
Male,Smartphone,TRUE,None,4.45
Male,Smartphone,FALSE,None,0.21
Female,Smartphone,TRUE,None,4.24
Female,Smartphone,FALSE,None,1.73
Male,Tablet,TRUE,None,3.63
Male,TV,TRUE,None,6.71
Female,Smartphone,TRUE,None,4.78
Female,TV,TRUE,None,7.46
Male,Smartphone,TRUE,None,4.77
Female,Tablet,TRUE,None,2.83
Male,Laptop,FALSE,None,2.63
Female,Laptop,TRUE,None,5.64
Male,Laptop,TRUE,None,4.33
Male,Laptop,FALSE,None,2.04
Female,Laptop,TRUE,None,6.52
Female,TV,FALSE,None,1.67
Female,Laptop,FALSE,None,2.5
Male,Smartphone,TRUE,None,4.91
Female,Smartphone,TRUE,None,3.89
Male,TV,TRUE,None,3.88
Male,Smartphone,TRUE,None,3.16
Female,Smartphone,FALSE,None,1.72
Female,Smartphone,FALSE,None,0.42
Male,Smartphone,TRUE,None,7.47
Female,TV,FALSE,None,0.33
Male,Smartphone,TRUE,None,4.94
Male,Laptop,TRUE,None,3.67
Male,TV,FALSE,None,0.0
Female,Smartphone,FALSE,None,2.08
Female,Laptop,FALSE,None,2.51
Male,TV,FALSE,None,0.0
Male,TV,TRUE,None,5.26
Male,Smartphone,TRUE,None,4.73
Male,Laptop,FALSE,None,2.84
Female,TV,FALSE,None,0.73
Male,TV,FALSE,None,0.0
Female,TV,FALSE,None,0.0
Male,Laptop,TRUE,None,4.4
Female,Tablet,FALSE,None,0.89
Female,Laptop,TRUE,None,5.02
Male,Smartphone,FALSE,None,2.5
Female,Laptop,TRUE,None,3.43
Male,TV,TRUE,None,6.98
Male,Smartphone,FALSE,None,0.86
Female,Smartphone,TRUE,None,6.02
Male,Smartphone,TRUE,None,5.85
Male,Tablet,TRUE,None,5.58
Male,Smartphone,TRUE,None,2.33
Male,Tablet,FALSE,None,1.9
Female,TV,TRUE,None,2.26
Female,Smartphone,FALSE,None,2.69
Female,Smartphone,TRUE,None,4.74
Female,TV,TRUE,None,2.85
Male,Smartphone,TRUE,None,6.08
Male,Smartphone,TRUE,None,4.84
Male,TV,TRUE,Eye Strain,6.08
Female,Smartphone,TRUE,Eye Strain,4.05
Female,TV,TRUE,Eye Strain,6.78
Male,Smartphone,TRUE,Eye Strain,4.45
Male,Smartphone,TRUE,Eye Strain,4.28
Male,Smartphone,TRUE,Eye Strain,6.06
Male,Laptop,TRUE,Eye Strain,4.37
Female,Laptop,TRUE,Eye Strain,3.91
Female,Tablet,TRUE,Eye Strain,3.7
Female,Smartphone,TRUE,Eye Strain,5.18
Male,TV,TRUE,Eye Strain,4.15
Male,Smartphone,TRUE,Eye Strain,5.72
Female,Tablet,TRUE,Eye Strain,3.65
Female,Smartphone,TRUE,Eye Strain,5.84
Female,Smartphone,TRUE,Eye Strain,3.12
Male,Laptop,TRUE,Eye Strain,4.88
Female,Smartphone,TRUE,Eye Strain,3.99
Female,Smartphone,TRUE,Eye Strain,3.97
Male,Smartphone,TRUE,Eye Strain,9.2
Male,Smartphone,TRUE,Eye Strain,5.57
Male,TV,TRUE,Eye Strain,6.13
Male,TV,TRUE,Eye Strain,4.31
Male,Laptop,TRUE,Eye Strain,4.54
Male,Tablet,TRUE,Eye Strain,11.18
Female,Smartphone,TRUE,Eye Strain,4.71
Male,TV,TRUE,Eye Strain,5.32
Male,Smartphone,TRUE,Eye Strain,5.47
Female,TV,TRUE,Eye Strain,6.62
Female,Smartphone,TRUE,Eye Strain,6.88
Male,Tablet,TRUE,Eye Strain,5.41
Female,Tablet,TRUE,Eye Strain,3.89
Male,TV,TRUE,Eye Strain,6.81
Female,Smartphone,TRUE,Eye Strain,3.56
Male,Smartphone,TRUE,Eye Strain,4.96
Male,TV,TRUE,Eye Strain,7.37
Male,Smartphone,TRUE,Eye Strain,5.93
Female,TV,TRUE,Eye Strain,6.46
Female,TV,TRUE,Eye Strain,5.12
Male,Laptop,TRUE,Eye Strain,7.59
Female,Laptop,TRUE,Eye Strain,5.96
Male,Smartphone,TRUE,Eye Strain,3.49
Male,Smartphone,TRUE,Eye Strain,3.94
Female,Laptop,TRUE,Eye Strain,4.6
Female,Smartphone,TRUE,Eye Strain,6.51
Male,Smartphone,TRUE,Eye Strain,3.82
Male,Smartphone,TRUE,Eye Strain,4.16
Male,Smartphone,TRUE,Eye Strain,4.5
Female,Smartphone,TRUE,Eye Strain,5.35
Female,TV,TRUE,Eye Strain,5.96
Female,Smartphone,TRUE,Eye Strain,5.27
Female,Smartphone,TRUE,Eye Strain,6.33
Male,Tablet,TRUE,Eye Strain,4.63
Female,TV,TRUE,Eye Strain,4.83
Male,TV,TRUE,Eye Strain,6.08
Female,Laptop,TRUE,Eye Strain,3.99
Male,TV,TRUE,Eye Strain,4.42
Female,Laptop,TRUE,Eye Strain,3.64
Male,TV,TRUE,Eye Strain,4.79
Male,Smartphone,TRUE,Eye Strain,5.58
Female,TV,TRUE,Eye Strain,4.31
Male,Smartphone,TRUE,Eye Strain,4.48
Female,TV,TRUE,Eye Strain,3.45
Male,Tablet,TRUE,Eye Strain,3.44
Male,Tablet,TRUE,Eye Strain,6.14
Male,TV,TRUE,Eye Strain,6.77
Male,TV,TRUE,Eye Strain,5.02
Female,Laptop,TRUE,Eye Strain,5.42
Male,TV,TRUE,Eye Strain,4.44
Female,Tablet,TRUE,Eye Strain,3.47
Female,Smartphone,TRUE,Eye Strain,4.16
Female,Tablet,TRUE,Eye Strain,6.34
Female,Smartphone,TRUE,Eye Strain,4.33
Female,TV,TRUE,Eye Strain,3.29
Male,Smartphone,TRUE,Eye Strain,5.23
Male,Smartphone,TRUE,Eye Strain,5.02
Female,Smartphone,TRUE,Eye Strain,3.64
Male,TV,TRUE,Eye Strain,4.74
Female,Smartphone,TRUE,Eye Strain,4.0
Female,Smartphone,TRUE,Eye Strain,4.2
Male,TV,TRUE,Eye Strain,6.96
Female,Smartphone,TRUE,Eye Strain,3.77
Female,Smartphone,TRUE,Eye Strain,5.71
Female,Laptop,TRUE,Eye Strain,3.28
Female,Laptop,TRUE,Eye Strain,4.23
Male,TV,TRUE,Eye Strain,4.42
Female,Laptop,TRUE,Eye Strain,5.5
Male,Smartphone,TRUE,Eye Strain,3.8
Male,TV,TRUE,Eye Strain,4.32
Female,Laptop,TRUE,Eye Strain,4.27
Male,Laptop,TRUE,Eye Strain,3.86
Female,Laptop,TRUE,Eye Strain,4.68
Male,Tablet,TRUE,Eye Strain,5.78
Male,TV,TRUE,Eye Strain,5.87
Male,Smartphone,TRUE,Eye Strain,4.95
Female,Smartphone,TRUE,Eye Strain,4.6
Male,Smartphone,TRUE,Eye Strain,5.88
Female,Smartphone,TRUE,Eye Strain,3.9
Male,Laptop,TRUE,Eye Strain,4.46
Female,Smartphone,TRUE,Eye Strain,3.56
Female,TV,TRUE,Eye Strain,4.67
Female,Smartphone,TRUE,Eye Strain,4.72
Male,Laptop,TRUE,Eye Strain,4.9
Female,TV,TRUE,Eye Strain,3.93
Female,TV,TRUE,Eye Strain,3.06
Male,Laptop,TRUE,Eye Strain,4.8
Male,TV,TRUE,Eye Strain,5.08
Male,Tablet,TRUE,Eye Strain,4.54
Male,Smartphone,TRUE,Eye Strain,4.32
Male,Smartphone,TRUE,Eye Strain,6.14
Female,TV,TRUE,Eye Strain,3.45
Female,Smartphone,TRUE,Eye Strain,4.24
Male,Smartphone,TRUE,Eye Strain,5.94
Male,TV,TRUE,Eye Strain,5.12
Female,Smartphone,TRUE,Eye Strain,5.39
Female,Smartphone,TRUE,Eye Strain,5.2
Female,Smartphone,TRUE,Eye Strain,4.52
Male,Smartphone,TRUE,Eye Strain,3.76
Male,TV,TRUE,Eye Strain,3.43
Female,TV,TRUE,Eye Strain,6.16
Female,TV,TRUE,Eye Strain,4.5
Male,Smartphone,TRUE,Eye Strain,5.84
Female,Smartphone,TRUE,Eye Strain,8.02
Female,TV,TRUE,Eye Strain,4.14
Male,Tablet,TRUE,Eye Strain,3.83
Male,Smartphone,TRUE,Eye Strain,5.17
Female,Laptop,TRUE,Eye Strain,4.21
Female,Smartphone,TRUE,Eye Strain,5.96
Female,Smartphone,TRUE,Eye Strain,4.6
Female,Smartphone,TRUE,Eye Strain,5.34
Female,Laptop,TRUE,Eye Strain,3.94
Female,Laptop,TRUE,Eye Strain,5.2
Female,Smartphone,TRUE,Eye Strain,5.25
Female,Tablet,TRUE,Eye Strain,3.35
Male,Laptop,TRUE,Eye Strain,4.12
Female,Smartphone,TRUE,Eye Strain,4.67
Male,Smartphone,TRUE,Eye Strain,5.19
Male,Smartphone,TRUE,Eye Strain,4.25
Female,Laptop,TRUE,Eye Strain,4.78
Male,Laptop,TRUE,Eye Strain,6.17
Female,Smartphone,TRUE,Eye Strain,11.26
Male,Smartphone,TRUE,Eye Strain,4.24
Female,TV,TRUE,Eye Strain,4.78
Male,Tablet,TRUE,Eye Strain,5.49
Female,TV,TRUE,Eye Strain,5.37
Female,Smartphone,TRUE,Eye Strain,5.07
Female,TV,TRUE,Eye Strain,4.27
Male,Laptop,TRUE,Eye Strain,4.01
Male,TV,TRUE,Eye Strain,3.23
Male,Tablet,TRUE,Eye Strain,4.89
Male,Smartphone,TRUE,Eye Strain,5.32
Male,TV,TRUE,Eye Strain,6.34
Male,TV,TRUE,Eye Strain,4.03
Female,TV,TRUE,Eye Strain,4.26
Female,Laptop,TRUE,Eye Strain,5.83
Male,Smartphone,TRUE,Eye Strain,3.3
Female,Smartphone,TRUE,Eye Strain,3.63
Female,Tablet,TRUE,Eye Strain,6.11
Male,TV,TRUE,Eye Strain,3.13
Male,Smartphone,TRUE,Eye Strain,4.81
Male,TV,TRUE,Eye Strain,4.08
Male,Smartphone,TRUE,Eye Strain,3.64
Male,TV,TRUE,Eye Strain,5.0
Female,TV,TRUE,Eye Strain,4.93
Female,TV,TRUE,Eye Strain,5.27
Male,Smartphone,TRUE,Eye Strain,3.82
Male,Smartphone,TRUE,Eye Strain,4.78
Male,TV,TRUE,Eye Strain,5.36
Female,TV,TRUE,Eye Strain,3.71
Male,Smartphone,TRUE,Eye Strain,3.11
Male,TV,TRUE,Eye Strain,4.87
Male,Smartphone,TRUE,Eye Strain,5.49
Male,Smartphone,TRUE,Eye Strain,5.29
Female,TV,TRUE,Eye Strain,5.22
Female,Laptop,TRUE,Eye Strain,5.05
Female,TV,TRUE,Eye Strain,6.23
Male,Smartphone,TRUE,Eye Strain,4.98
Female,TV,TRUE,Eye Strain,3.47
Male,Smartphone,TRUE,Eye Strain,5.07
Female,Smartphone,TRUE,Eye Strain,3.67
Male,Smartphone,TRUE,Eye Strain,3.25
Female,Smartphone,TRUE,Eye Strain,3.97
Male,TV,TRUE,Eye Strain,7.55
Male,Laptop,TRUE,Eye Strain,4.98
Male,Smartphone,TRUE,Eye Strain,5.99
Male,Smartphone,TRUE,Eye Strain,3.74
Female,Smartphone,TRUE,Eye Strain,6.57
Male,TV,TRUE,Eye Strain,6.5
Female,Smartphone,TRUE,Eye Strain,3.25
Male,TV,TRUE,Eye Strain,6.23
Male,Smartphone,TRUE,Eye Strain,5.1
Female,Smartphone,TRUE,Eye Strain,7.15
Male,TV,TRUE,Eye Strain,4.59
Female,TV,TRUE,Eye Strain,4.39
Female,Laptop,TRUE,Eye Strain,3.14
Male,TV,TRUE,Eye Strain,4.41
Male,Smartphone,TRUE,Eye Strain,5.52
Female,Laptop,TRUE,Eye Strain,6.11
Female,TV,TRUE,Eye Strain,6.13
Male,Smartphone,TRUE,Eye Strain,5.15
Male,Smartphone,TRUE,Eye Strain,3.88
Female,Laptop,TRUE,Eye Strain,4.24
Male,Smartphone,TRUE,Eye Strain,3.27
Female,Smartphone,TRUE,Eye Strain,3.62
Female,Laptop,TRUE,Eye Strain,5.83
Female,Smartphone,TRUE,Eye Strain,5.41
Female,Laptop,TRUE,Eye Strain,3.45
Female,Smartphone,TRUE,Eye Strain,4.02
Male,Tablet,TRUE,Eye Strain,4.34
Female,Smartphone,TRUE,Eye Strain,4.36
Male,Smartphone,TRUE,Eye Strain,4.92
Female,Smartphone,TRUE,Eye Strain,6.72
Female,Laptop,TRUE,Eye Strain,4.44
Female,Smartphone,TRUE,Eye Strain,3.89
Male,TV,TRUE,Eye Strain,6.69
Male,TV,TRUE,Eye Strain,5.07
Female,Smartphone,TRUE,Eye Strain,3.48
Female,TV,TRUE,Eye Strain,3.09
Male,Tablet,TRUE,Eye Strain,6.44
Male,TV,TRUE,Eye Strain,4.41
Female,Laptop,TRUE,Eye Strain,4.98
Female,Smartphone,TRUE,Eye Strain,7.43
Female,TV,TRUE,Eye Strain,4.78
Female,Laptop,TRUE,Eye Strain,5.04
Female,TV,TRUE,Eye Strain,3.49
Male,Smartphone,TRUE,Eye Strain,3.47
Female,Smartphone,TRUE,Eye Strain,6.74
Male,Smartphone,TRUE,Eye Strain,5.53
Female,Smartphone,TRUE,Eye Strain,4.98
Male,Smartphone,TRUE,Eye Strain,5.26
Female,TV,TRUE,Eye Strain,4.09
Female,Smartphone,TRUE,Eye Strain,5.31
Female,Smartphone,TRUE,Eye Strain,7.05
Male,Smartphone,TRUE,Eye Strain,4.35
Female,TV,TRUE,Eye Strain,5.01
Male,Smartphone,TRUE,Eye Strain,4.16
Female,Smartphone,TRUE,Eye Strain,5.74
Female,Laptop,TRUE,Eye Strain,4.71
Female,Smartphone,TRUE,Eye Strain,3.33
Female,Smartphone,TRUE,Eye Strain,6.26
Female,Smartphone,TRUE,Eye Strain,3.6
Male,Smartphone,TRUE,Eye Strain,4.11
Female,Smartphone,TRUE,Eye Strain,6.21
Female,Smartphone,TRUE,Eye Strain,4.01
Male,Smartphone,TRUE,Eye Strain,5.54
Female,Smartphone,TRUE,Eye Strain,4.06
Male,TV,TRUE,Eye Strain,4.83
Female,Smartphone,TRUE,Eye Strain,3.14
Female,Smartphone,TRUE,Eye Strain,5.73
Female,Tablet,TRUE,Eye Strain,5.64
Female,Smartphone,TRUE,Eye Strain,3.89
Male,Smartphone,TRUE,Eye Strain,3.69
Male,Smartphone,TRUE,Eye Strain,4.18
Female,TV,TRUE,Eye Strain,3.17
Male,Smartphone,TRUE,Eye Strain,3.65
Female,Smartphone,TRUE,Eye Strain,4.7
Male,Tablet,TRUE,Eye Strain,3.78
Female,Tablet,TRUE,Eye Strain,6.56
Female,TV,TRUE,Eye Strain,3.74
Male,Smartphone,TRUE,Eye Strain,4.61
Female,Smartphone,TRUE,Eye Strain,3.53
Female,Smartphone,TRUE,Eye Strain,4.24
Female,Tablet,TRUE,Eye Strain,3.45
Male,Smartphone,TRUE,Eye Strain,4.13
Female,Smartphone,TRUE,Eye Strain,4.22
Female,Laptop,TRUE,Eye Strain,5.52
Female,TV,TRUE,Eye Strain,5.54
Male,Smartphone,TRUE,Eye Strain,4.97
Female,Laptop,TRUE,Eye Strain,5.62
Male,Smartphone,TRUE,Eye Strain,3.66
Male,TV,TRUE,Eye Strain,3.08
Male,Smartphone,TRUE,Eye Strain,3.75
Male,Smartphone,TRUE,Eye Strain,4.91
Male,TV,TRUE,Eye Strain,5.58
Female,Smartphone,TRUE,Eye Strain,4.44
Female,Smartphone,TRUE,Eye Strain,5.08
Male,Laptop,TRUE,Eye Strain,3.44
Male,Tablet,TRUE,Eye Strain,4.96
Male,Smartphone,TRUE,Eye Strain,4.87
Female,Laptop,TRUE,Eye Strain,4.35
Female,TV,TRUE,Eye Strain,4.1
